availability,location,total_sqft,bath,balcony,price,size_filled,price_per_sqft
Ready To Move,MM Layout,350.0,3.0,1.0,45.0,4 BHK,12857.142857142857
Ready To Move,Palace Guttahalli,875.0,3.0,1.0,115.0,3 BHK,13142.857142857143
Ready To Move,Chikkalasandra,1325.0,2.0,1.0,59.0,2 BHK,4452.830188679245
Not Ready To Move,Kudlu Gate,1183.0,2.0,1.0,79.54,2 BHK,6723.584108199494
Ready To Move,Rajiv Gandhi Nagar,1750.0,3.0,2.0,100.0,3 BHK,5714.285714285715
Ready To Move,Nagashetty Halli,16335.0,4.0,2.0,149.0,4 BHK,912.1518212427303
Ready To Move,Doddagubbi,747.0,1.0,2.0,27.0,1 BHK,3614.4578313253014
Ready To Move,Electronic City,1342.0,2.0,1.0,90.0,2 BHK,6706.408345752608
Ready To Move,Motappa Layout,1113.0,2.0,1.0,52.0,2 BHK,4672.057502246182
Ready To Move,Devarabeesana Halli,1738.0,3.0,2.0,110.0,3 BHK,6329.113924050633
Ready To Move,Brookefield,1206.0,2.0,1.0,90.0,2 BHK,7462.686567164179
Not Ready To Move,Hebbal,2790.0,4.0,3.0,198.0,4 BHK,7096.774193548387
Not Ready To Move,Hebbal,1162.0,2.0,1.0,59.0,2 BHK,5077.452667814114
Ready To Move,Parappana Agrahara,1194.0,2.0,2.0,46.0,2 BHK,3852.5963149078725
Ready To Move,Sarjapur  Road,1857.0,4.0,3.0,155.0,3 BHK,8346.795907377491
Ready To Move,Rajaji Nagar,1763.0,3.0,2.0,240.0,2 BHK,13613.159387407828
Ready To Move,Uttarahalli,1150.0,2.0,1.0,45.99,2 BHK,3999.1304347826085
Ready To Move,Koramangala,2400.0,5.0,3.0,550.0,4 BHK,22916.666666666668
Ready To Move,Chikkalasandra,1290.0,2.0,2.0,72.0,2 BHK,5581.395348837209
Ready To Move,Thubarahalli,3408.0,5.0,2.0,145.0,4 BHK,4254.694835680752
Ready To Move,HBR Layout,900.0,2.0,1.0,145.0,2 BHK,16111.111111111111
Ready To Move,Sanjay nagar,1150.0,2.0,0.0,70.0,2 BHK,6086.95652173913
Ready To Move,Banashankari,1040.0,2.0,1.0,109.0,3 BHK,10480.76923076923
Ready To Move,Yeshwanthpur,1160.0,2.0,2.0,64.08,2 BHK,5524.137931034483
Ready To Move,Soundarya Layout,900.0,2.0,2.0,27.0,2 BHK,3000.0
Ready To Move,Sarjapur  Road,1750.0,3.0,1.0,185.0,4 BHK,10571.42857142857
Not Ready To Move,Electronic City,1320.0,2.0,1.0,38.12,3 BHK,2887.8787878787875
Ready To Move,Lingadheeranahalli,2240.0,4.0,2.0,160.0,4 BHK,7142.857142857143
Ready To Move,Electronics City Phase 1,891.0,2.0,1.0,26.0,2 BHK,2918.0695847362513
Ready To Move,Udaya Nagar,1000.0,4.0,3.0,80.0,5 BHK,8000.0
Ready To Move,Ambedkar Nagar,1852.0,3.0,2.0,125.0,3 BHK,6749.460043196545
Ready To Move,Chandapura,1323.0,2.0,1.0,42.0,3 BHK,3174.6031746031745
Ready To Move,Vittasandra,1404.0,2.0,1.0,67.5,2 BHK,4807.692307692308
Ready To Move,Dodda Nekkundi,1370.0,2.0,2.0,60.0,2 BHK,4379.56204379562
Ready To Move,Uttarahalli,1385.0,2.0,2.0,48.48,3 BHK,3500.361010830325
Ready To Move,Gollarapalya Hosahalli,1129.0,2.0,1.0,50.0,2 BHK,4428.697962798937
Ready To Move,Mahalakshmi Layout,1876.0,3.0,1.0,150.0,3 BHK,7995.735607675906
Ready To Move,Brooke Bond First Cross,1720.0,3.0,1.0,95.0,3 BHK,5523.2558139534885
Ready To Move,Jalahalli East,1200.0,4.0,1.0,80.0,4 BHK,6666.666666666667
Ready To Move,Mysore Road,1175.0,2.0,2.0,86.68,2 BHK,7377.021276595745
Ready To Move,Nagawara Junction,500.0,1.0,2.0,51.0,1 BHK,10200.0
Ready To Move,Dasappa Layout,1200.0,5.0,2.0,85.0,5 BHK,7083.333333333333
Ready To Move,Electronic City Phase II,1200.0,1.0,0.0,295.0,1 BHK,24583.333333333332
Not Ready To Move,Hosa Road,1893.0,3.0,2.0,130.0,3 BHK,6867.406233491812
Ready To Move,Whitefield,1430.0,3.0,2.0,52.0,3 BHK,3636.3636363636365
Ready To Move,Green View Layout,850.0,2.0,2.0,45.0,2 BHK,5294.117647058823
Not Ready To Move,CV Raman Nagar,1392.0,2.0,1.0,110.0,2 BHK,7902.298850574713
Not Ready To Move,Kanakpura Road,1938.0,3.0,3.0,105.0,3 BHK,5417.956656346749
Not Ready To Move,Chennammanakere Achukattu,1020.0,2.0,2.0,52.0,2 BHK,5098.0392156862745
Ready To Move,"beml layout, basaveshwara nagar",2400.0,2.0,1.0,360.0,3 BHK,15000.0
Ready To Move,HBR Layout,1832.0,3.0,2.0,160.0,3 BHK,8733.624454148472
Ready To Move,Konanakunte,1423.0,2.0,2.0,85.0,3 BHK,5973.295853829937
Ready To Move,Jakkur,1432.0,2.0,1.0,85.0,2 BHK,5935.754189944134
Ready To Move,2nd Block Hrbr Layout,1350.0,4.0,3.0,235.0,4 BHK,17407.40740740741
Ready To Move,CV Raman Nagar,1480.0,3.0,2.0,65.0,3 BHK,4391.891891891892
Ready To Move,Kanakpura Road,1843.0,3.0,2.0,96.2,3 BHK,5219.750406945198
Ready To Move,Lingarajapuram,760.0,4.0,2.0,95.0,3 BHK,12500.0
Not Ready To Move,Hulimavu,1916.0,2.0,1.0,150.0,3 BHK,7828.8100208768265
Ready To Move,Hennur,1255.0,2.0,1.0,55.5,2 BHK,4422.310756972111
Ready To Move,Yelenahalli,1160.0,2.0,2.0,44.08,2 BHK,3800.0
Not Ready To Move,Old Madras Road,2640.0,2.0,1.0,170.0,2 BHK,6439.393939393939
Ready To Move,Bommanahalli,1160.0,2.0,3.0,53.0,2 BHK,4568.9655172413795
Ready To Move,Lakshminarayana Pura,1200.0,2.0,1.0,80.0,2 BHK,6666.666666666667
Ready To Move,7th Phase JP Nagar,1100.0,2.0,1.0,44.0,2 BHK,4000.0
Ready To Move,Ramagondanahalli,1500.0,3.0,3.0,100.0,3 BHK,6666.666666666667
Not Ready To Move,Electronic City Phase II,1336.0,2.0,3.0,50.35,3 BHK,3768.7125748502995
Ready To Move,Choodasandra,1065.0,2.0,1.0,46.0,2 BHK,4319.24882629108
Ready To Move,Hebbal,1294.0,2.0,1.0,115.0,2 BHK,8887.171561051005
Ready To Move,Rachenahalli,1550.0,3.0,2.0,68.5,3 BHK,4419.354838709677
Not Ready To Move,Whitefield,1216.0,2.0,1.0,75.0,2 BHK,6167.763157894737
Ready To Move,Bank Of Baroda Colony,1005.0,2.0,2.0,40.0,2 BHK,3980.0995024875624
Ready To Move,7th Phase JP Nagar,1430.0,2.0,1.0,102.0,3 BHK,7132.867132867133
Not Ready To Move,Frazer Town,4100.0,4.0,3.0,660.0,4 BHK,16097.560975609756
Not Ready To Move,Hoodi,1660.0,3.0,2.0,125.0,3 BHK,7530.120481927711
Ready To Move,Thanisandra,1430.0,2.0,3.0,56.0,3 BHK,3916.083916083916
Ready To Move,Hennur Road,1470.0,2.0,1.0,75.0,3 BHK,5102.040816326531
Ready To Move,Jalahalli,1045.0,2.0,1.0,76.77,2 BHK,7346.411483253589
Ready To Move,Anjanapura,950.0,2.0,0.0,30.0,2 BHK,3157.8947368421054
Ready To Move,Doddathoguru,1382.0,3.0,1.0,65.0,3 BHK,4703.328509406657
Ready To Move,BTM 2nd Stage,930.0,2.0,2.0,46.0,2 BHK,4946.236559139785
Ready To Move,Sarjapur  Road,1660.0,2.0,2.0,116.0,3 BHK,6987.951807228916
Ready To Move,Vijinapura,1290.0,2.0,2.0,71.95,2 BHK,5577.519379844961
Ready To Move,Whitefield,1010.0,2.0,1.0,45.0,3 BHK,4455.445544554455
Ready To Move,Brookefield,3050.0,4.0,2.0,130.0,4 BHK,4262.295081967213
Ready To Move,Dodda Nekkundi,1200.0,2.0,2.0,71.0,2 BHK,5916.666666666667
Ready To Move,3rd Block Hrbr Layout,1650.0,3.0,2.0,140.0,3 BHK,8484.848484848484
Ready To Move,Budigere,1636.0,3.0,2.0,88.0,3 BHK,5378.973105134474
Ready To Move,Rajaji Nagar,2367.0,3.0,2.0,320.0,3 BHK,13519.22264469793
Ready To Move,Budigere,1153.0,2.0,2.0,56.55,2 BHK,4904.596704249783
Ready To Move,Hegde Nagar,2087.01,4.0,2.0,160.0,3 BHK,7666.470213367448
Ready To Move,LB Shastri Nagar,1200.0,2.0,1.0,47.0,2 BHK,3916.6666666666665
Ready To Move,HSR Layout,1844.0,3.0,1.0,89.0,3 BHK,4826.46420824295
Ready To Move,Begur Road,1215.0,2.0,1.0,43.75,2 BHK,3600.8230452674898
Not Ready To Move,Sarjapur  Road,1194.0,2.0,1.0,57.0,2 BHK,4773.869346733668
Ready To Move,Chennappa Layout,1220.0,2.0,2.0,52.0,2 BHK,4262.295081967213
Ready To Move,1st Block HBR Layout,3150.0,4.0,2.0,150.0,4 BHK,4761.9047619047615
Not Ready To Move,Kanakpura Road,525.0,1.0,1.0,26.0,1 BHK,4952.380952380952
Not Ready To Move,Bommasandra,955.0,2.0,1.0,37.97,2 BHK,3975.916230366492
Ready To Move,Kadugondanahalli,2000.0,5.0,2.0,75.0,5 BHK,3750.0
Not Ready To Move,Magadi Road,884.0,2.0,1.0,48.0,2 BHK,5429.864253393665
Ready To Move,Kathriguppe,1250.0,2.0,1.0,68.75,2 BHK,5500.0
Ready To Move,Bommasandra Industrial Area,7000.0,2.0,1.0,135.0,2 BHK,1928.5714285714287
Ready To Move,Dodda Nekkundi,2400.0,4.0,2.0,300.0,3 BHK,12500.0
Ready To Move,Harlur,2990.0,4.0,1.0,225.0,4 BHK,7525.083612040134
Ready To Move,Bellandur,1195.0,2.0,1.0,52.0,2 BHK,4351.464435146443
Ready To Move,Sadhguru Layout,2559.0,1.0,1.0,55.0,1 BHK,2149.2770613520906
Not Ready To Move,Begur,1200.0,2.0,1.0,33.0,2 BHK,2750.0
Not Ready To Move,Sarjapur  Road,984.0,2.0,1.0,45.75,2 BHK,4649.390243902439
Ready To Move,Bommasandra,1089.0,2.0,1.0,40.0,2 BHK,3673.094582185491
Not Ready To Move,Hennur Road,1165.0,2.0,1.0,52.0,2 BHK,4463.519313304721
Ready To Move,Chandapura,410.0,1.0,1.0,10.0,1 BHK,2439.0243902439024
Not Ready To Move,Hennur,1482.0,3.0,1.0,110.0,3 BHK,7422.402159244264
Ready To Move,Ramamurthy Nagar,1200.0,2.0,1.0,68.0,2 BHK,5666.666666666667
Not Ready To Move,Kanakapura,1938.0,3.0,3.0,113.0,3 BHK,5830.7533539731685
Not Ready To Move,Hormavu,1166.0,2.0,2.0,34.97,3 BHK,2999.1423670668955
Ready To Move,Chikkalasandra,1275.0,2.0,2.0,55.46,3 BHK,4349.803921568628
Ready To Move,Mico Layout,1140.0,2.0,2.0,43.0,2 BHK,3771.9298245614036
Ready To Move,Hegde Nagar,3734.0,5.0,1.0,430.0,4 BHK,11515.800749866095
Ready To Move,Tejaswini Nagar,720.0,1.0,2.0,28.0,1 BHK,3888.8888888888887
Not Ready To Move,Nagarbhavi,1200.0,3.0,2.0,228.0,3 BHK,19000.0
Ready To Move,Richards Town,1100.0,2.0,1.0,90.0,2 BHK,8181.818181818182
Ready To Move,Sector 7 HSR Layout,1162.0,2.0,2.0,98.77,2 BHK,8500.0
Ready To Move,Ramamurthy Nagar,540.0,1.0,0.0,35.0,1 BHK,6481.481481481482
Ready To Move,Rachenahalli,1550.0,2.0,2.0,73.5,3 BHK,4741.935483870968
Ready To Move,R.T. Nagar,1300.0,3.0,2.0,145.0,3 BHK,11153.846153846154
Ready To Move,Ullal Road,1200.0,5.0,1.0,130.0,5 BHK,10833.333333333334
Ready To Move,Chikbasavanapura,1220.0,2.0,2.0,60.0,2 BHK,4918.0327868852455
Ready To Move,Doddathoguru,964.0,2.0,1.0,62.0,2 BHK,6431.535269709543
Not Ready To Move,"Electronic City Phase 1, ",1500.0,3.0,2.0,50.0,3 BHK,3333.3333333333335
Ready To Move,Sarjapur  Road,1347.0,2.0,1.0,44.0,3 BHK,3266.5181885671864
Ready To Move,"JP Nagar 8th Phase, ",5000.0,5.0,2.0,250.0,4 BHK,5000.0
Ready To Move,Bannerghatta Road,3000.0,4.0,2.0,140.0,4 BHK,4666.666666666667
Not Ready To Move,Bannerghatta,1120.0,2.0,1.0,42.5,2 BHK,3794.6428571428573
Ready To Move,Lake City,600.0,1.0,1.0,22.8,1 BHK,3800.0
Not Ready To Move,Whitefield,2321.0,4.0,1.0,157.0,3 BHK,6764.325721671693
Ready To Move,Bhagyalakshmi Avenue,540.0,1.0,2.0,24.0,1 BHK,4444.444444444444
Ready To Move,Hebbal,1150.0,2.0,1.0,57.0,2 BHK,4956.521739130435
Ready To Move,Sonnenahalli,1484.0,3.0,1.0,75.0,3 BHK,5053.908355795148
Ready To Move,Ramagondanahalli,1680.0,2.0,2.0,68.0,3 BHK,4047.6190476190477
Ready To Move,Byagadadhenahalli,620.0,2.0,1.0,23.0,2 BHK,3709.6774193548385
Ready To Move,Dodda Banaswadi,1650.0,3.0,2.0,78.0,3 BHK,4727.272727272727
Not Ready To Move,Chuchangatta Colony,1250.0,3.0,2.0,44.0,3 BHK,3520.0
Not Ready To Move,Hanuman Nagar,2072.0,3.0,2.0,108.0,3 BHK,5212.355212355213
Ready To Move,Sarjapur  Road,1105.0,2.0,2.0,40.0,2 BHK,3619.9095022624433
Ready To Move,Vidyaranyapura,1200.0,2.0,2.0,60.5,2 BHK,5041.666666666667
Ready To Move,Whitefield,4007.0,4.0,3.0,530.0,4 BHK,13226.853007237334
Ready To Move,Electronic City,550.0,2.0,1.0,16.0,2 BHK,2909.090909090909
Ready To Move,Banashankari,1340.0,2.0,2.0,53.6,3 BHK,4000.0
Ready To Move,Rajaji Nagar,2409.0,3.0,3.0,395.0,3 BHK,16396.84516396845
Ready To Move,Haralur Road,1194.0,2.0,2.0,46.0,2 BHK,3852.5963149078725
Ready To Move,Vittasandra,1246.0,2.0,1.0,65.0,2 BHK,5216.69341894061
Ready To Move,Old Airport Road,1055.0,2.0,3.0,75.0,2 BHK,7109.004739336493
Not Ready To Move,Hosa Road,1541.0,3.0,1.0,69.61,3 BHK,4517.1966255678135
Ready To Move,Harlur,1370.0,2.0,2.0,88.0,2 BHK,6423.3576642335765
Ready To Move,Whitefield,1224.0,2.0,2.0,75.0,2 BHK,6127.450980392156
Ready To Move,Kengeri Satellite Town,650.0,2.0,1.0,58.0,4 BHK,8923.076923076924
Ready To Move,Kambipura,883.0,2.0,1.0,39.0,2 BHK,4416.761041902605
Ready To Move,Yeshwanthpur,1676.0,3.0,2.0,92.13,3 BHK,5497.016706443914
Ready To Move,Shree Ananth Nagar Layout,1154.0,2.0,1.0,57.0,2 BHK,4939.341421143848
Ready To Move,Kanakpura Road,1610.0,3.0,3.0,78.5,3 BHK,4875.776397515528
Ready To Move,Devasthanagalu,1057.0,2.0,1.0,42.0,2 BHK,3973.5099337748343
Not Ready To Move,Raja Rajeshwari Nagar,1157.0,2.0,1.0,65.0,2 BHK,5617.9775280898875
Not Ready To Move,Doddagubbi,1200.0,4.0,1.0,85.0,4 BHK,7083.333333333333
Ready To Move,Gulimangala,980.0,2.0,3.0,35.0,2 BHK,3571.4285714285716
Ready To Move,Sarjapur  Road,1140.0,2.0,1.0,40.0,2 BHK,3508.7719298245615
Ready To Move,Raja Rajeshwari Nagar,1206.0,2.0,1.0,40.7,2 BHK,3374.7927031509125
Ready To Move,Electronic City Phase II,575.0,1.0,1.0,16.75,1 BHK,2913.0434782608695
Ready To Move,Koramangala,1600.0,3.0,1.0,170.0,3 BHK,10625.0
Ready To Move,1st Stage Indira Nagar,2400.0,4.0,1.0,500.0,4 BHK,20833.333333333332
Ready To Move,Horamavu Agara,1300.0,2.0,2.0,52.0,3 BHK,4000.0
Not Ready To Move,Tunganagara,1270.0,2.0,1.0,35.56,3 BHK,2800.0
Not Ready To Move,Electronic City,1128.0,2.0,1.0,63.5,2 BHK,5629.432624113475
Ready To Move,Electronics City Phase 1,640.0,1.0,1.0,45.0,1 BHK,7031.25
Ready To Move,4th T block Jayanagar,2400.0,3.0,2.0,185.0,3 BHK,7708.333333333333
Ready To Move,TC Palaya,1200.0,2.0,0.0,66.0,3 BHK,5500.0
Ready To Move,Kanakapura,1090.0,2.0,2.0,38.15,2 BHK,3500.0
Ready To Move,Electronic City,589.0,1.0,1.0,29.0,1 BHK,4923.599320882852
Not Ready To Move,Electronic City,1125.0,2.0,1.0,28.13,2 BHK,2500.4444444444443
Ready To Move,Kogilu,1140.0,2.0,2.0,50.66,2 BHK,4443.859649122807
Ready To Move,Sarjapur  Road,3150.0,4.0,2.0,500.0,4 BHK,15873.015873015873
Ready To Move,Kundalahalli,1315.0,2.0,3.0,74.0,2 BHK,5627.376425855513
Ready To Move,Bellandur,1435.0,2.0,2.0,115.0,3 BHK,8013.937282229966
Ready To Move,Haralur Road,1092.0,2.0,2.0,44.0,2 BHK,4029.3040293040294
Not Ready To Move,Kadugodi,1314.0,2.0,3.0,80.0,2 BHK,6088.2800608828
Ready To Move,Koramangala,1260.0,2.0,1.0,100.0,2 BHK,7936.507936507936
Ready To Move,Nagarbhavi,1080.0,2.0,1.0,49.0,2 BHK,4537.037037037037
Not Ready To Move,Mysore Road,1082.0,2.0,1.0,45.0,3 BHK,4158.964879852126
Ready To Move,Jakkur,1150.0,3.0,2.0,65.0,3 BHK,5652.173913043478
Not Ready To Move,Hennur Road,1052.0,2.0,1.0,34.72,2 BHK,3300.380228136882
Ready To Move,Yelahanka,1045.0,2.0,1.0,45.0,2 BHK,4306.2200956937795
Ready To Move,Kodigehaali,1442.0,3.0,2.0,80.0,3 BHK,5547.850208044383
Ready To Move,Kaggadasapura,1500.0,2.0,2.0,75.0,3 BHK,5000.0
Ready To Move,Marsur,497.0,1.0,1.0,20.0,2 BHK,4024.1448692152917
Ready To Move,Hennur,1255.0,2.0,1.0,53.57,2 BHK,4268.525896414342
Not Ready To Move,Vajarahalli,1432.0,3.0,2.0,79.0,3 BHK,5516.7597765363125
Ready To Move,Kundalahalli,2100.0,3.0,2.0,150.0,3 BHK,7142.857142857143
Ready To Move,Hennur Road,1450.0,2.0,2.0,80.0,2 BHK,5517.241379310345
Not Ready To Move,Sarjapur  Road,1346.0,2.0,1.0,69.61,2 BHK,5171.619613670134
Ready To Move,Kumaraswami Layout,1200.0,2.0,2.0,29.0,2 BHK,2416.6666666666665
Ready To Move,Electronic City Phase II,925.0,2.0,1.0,49.82,3 BHK,5385.945945945946
Ready To Move,Dasarahalli,1160.0,2.0,2.0,49.0,2 BHK,4224.137931034483
Not Ready To Move,Lingadheeranahalli,1768.0,3.0,3.0,81.31,3 BHK,4598.981900452489
Ready To Move,Kothanur,1094.0,2.0,2.0,54.0,2 BHK,4936.014625228519
Ready To Move,Seetharampalya,1500.0,3.0,3.0,90.0,3 BHK,6000.0
Ready To Move,Gubbalala,1745.0,3.0,2.0,130.0,3 BHK,7449.856733524355
Ready To Move,Byadarahalli,3500.0,3.0,3.0,425.0,4 BHK,12142.857142857143
Ready To Move,Sonnenahalli,1550.0,3.0,1.0,50.0,3 BHK,3225.8064516129034
Ready To Move,Rajiv Nagar,2340.0,5.0,1.0,160.0,4 BHK,6837.606837606838
Not Ready To Move,Whitefield,1655.0,3.0,2.0,113.0,3 BHK,6827.794561933535
Not Ready To Move,Battarahalli,2024.0,3.0,2.0,103.0,3 BHK,5088.932806324111
Ready To Move,Siddapura,3100.0,5.0,0.0,425.0,4 BHK,13709.677419354839
Ready To Move,Jalahalli,1575.0,4.0,3.0,100.0,3 BHK,6349.206349206349
Not Ready To Move,Iblur Village,1920.0,3.0,2.0,130.0,3 BHK,6770.833333333333
Ready To Move,Sarjapur  Road,6200.0,4.0,2.0,744.0,4 BHK,12000.0
Ready To Move,Kambipura,1082.0,2.0,1.0,55.0,3 BHK,5083.179297597043
Ready To Move,BTM 2nd Stage,1265.0,2.0,3.0,55.0,3 BHK,4347.826086956522
Ready To Move,Kengeri Satellite Town KHB Apartment,1100.0,2.0,2.0,45.0,3 BHK,4090.909090909091
Ready To Move,Margondanahalli,1160.0,2.0,1.0,65.0,2 BHK,5603.448275862069
Ready To Move,Vittasandra,1246.0,2.0,1.0,67.4,2 BHK,5409.309791332264
Not Ready To Move,Hosa Road,615.0,1.0,1.0,43.08,1 BHK,7004.878048780488
Ready To Move,7th Phase JP Nagar,1128.0,2.0,1.0,60.0,2 BHK,5319.148936170212
Ready To Move,Tirumanahalli,1260.0,2.0,1.0,55.0,2 BHK,4365.079365079365
Ready To Move,Bellandur,1830.0,3.0,3.0,89.89,3 BHK,4912.021857923497
Ready To Move,Sarjapur,1525.0,2.0,2.0,68.0,3 BHK,4459.016393442623
Not Ready To Move,Yelahanka,602.0,2.0,1.0,30.0,1 BHK,4983.388704318937
Ready To Move,Hegde Nagar,1835.0,3.0,3.0,89.0,3 BHK,4850.136239782017
Ready To Move,Kanakpura Road,1250.0,3.0,3.0,62.6,3 BHK,5008.0
Ready To Move,Subhash Nagar,1200.0,4.0,1.0,110.0,4 BHK,9166.666666666666
Ready To Move,Murugeshpalya,1855.0,3.0,3.0,96.0,3 BHK,5175.202156334231
Ready To Move,Kanakpura Road,1450.0,3.0,3.0,60.91,3 BHK,4200.689655172414
Ready To Move,Sarjapur  Road,2089.0,3.0,2.0,148.0,3 BHK,7084.729535662997
Ready To Move,Haralur Road,1464.0,3.0,2.0,56.0,3 BHK,3825.136612021858
Ready To Move,Banashankari Stage VI,4800.0,3.0,2.0,200.0,4 BHK,4166.666666666667
Ready To Move,Begur Road,1200.0,2.0,2.0,44.73,2 BHK,3727.5
Ready To Move,Sarjapur,1095.0,2.0,1.0,45.0,2 BHK,4109.58904109589
Ready To Move,Ambedkar Nagar,2900.0,3.0,2.0,297.0,3 BHK,10241.379310344828
Ready To Move,BTM 2nd Stage,2500.0,3.0,2.0,345.0,3 BHK,13800.0
Ready To Move,Kothanur,1170.0,3.0,2.0,80.0,3 BHK,6837.606837606838
Ready To Move,6th Phase JP Nagar,1280.0,2.0,1.0,88.0,2 BHK,6875.0
Not Ready To Move,Rajaji Nagar,1224.0,2.0,0.0,105.0,2 BHK,8578.43137254902
Ready To Move,Thanisandra,1694.0,3.0,1.0,125.0,3 BHK,7378.984651711924
Ready To Move,Electronic City,825.0,2.0,1.0,30.0,2 BHK,3636.3636363636365
Ready To Move,Sarjapur  Road,1612.0,3.0,1.0,98.38,3 BHK,6102.977667493797
Not Ready To Move,Chandapura,985.0,2.0,1.0,25.12,2 BHK,2550.253807106599
Ready To Move,Murugeshpalya,1175.0,2.0,2.0,75.0,2 BHK,6382.978723404255
Ready To Move,Sunkadakatte,600.0,1.0,0.0,24.0,1 BHK,4000.0
Ready To Move,Whitefield,1740.0,3.0,3.0,85.0,3 BHK,4885.057471264367
Ready To Move,Carmelaram,1770.0,3.0,2.0,99.0,3 BHK,5593.220338983051
Not Ready To Move,Horamavu Agara,1090.0,2.0,1.0,46.0,2 BHK,4220.183486238532
Ready To Move,Whitefield,4144.0,5.0,1.0,331.0,5 BHK,7987.451737451737
Ready To Move,Jogupalya,1800.0,3.0,1.0,130.0,3 BHK,7222.222222222223
Ready To Move,Jigani,1221.0,3.0,3.0,65.0,3 BHK,5323.505323505324
Not Ready To Move,8th Phase JP Nagar,1046.0,2.0,1.0,48.0,2 BHK,4588.910133843212
Ready To Move,Uttarahalli,1290.0,2.0,3.0,56.12,3 BHK,4350.387596899225
Not Ready To Move,Electronic City Phase II,1065.0,2.0,1.0,30.76,2 BHK,2888.262910798122
Ready To Move,Ambedkar Nagar,1850.0,4.0,2.0,121.0,3 BHK,6540.540540540541
Ready To Move,Battarahalli,1097.0,2.0,1.0,49.0,2 BHK,4466.727438468551
Ready To Move,Kalena Agrahara,1200.0,3.0,2.0,70.0,2 BHK,5833.333333333333
Ready To Move,Varthur,2160.0,3.0,2.0,170.0,3 BHK,7870.37037037037
Not Ready To Move,Anekal,1140.0,2.0,2.0,52.0,2 BHK,4561.403508771929
Ready To Move,Thigalarapalya,1297.0,2.0,2.0,98.0,2 BHK,7555.898226676947
Ready To Move,Padmanabhanagar,1150.0,2.0,0.0,50.0,2 BHK,4347.826086956522
Ready To Move,Kuvempu Nagar,1375.0,2.0,1.0,45.0,2 BHK,3272.7272727272725
Ready To Move,Babusapalaya,1245.0,2.0,2.0,58.0,2 BHK,4658.634538152611
Not Ready To Move,Vasanth nagar,4750.0,6.0,1.0,948.0,4 BHK,19957.894736842107
Ready To Move,Nagarbhavi,1800.0,3.0,0.0,180.0,4 BHK,10000.0
Ready To Move,Brookefield,1594.0,3.0,2.0,140.0,3 BHK,8782.936010037642
Ready To Move,TC Palaya,1200.0,2.0,0.0,66.0,3 BHK,5500.0
Not Ready To Move,Chandapura,645.0,1.0,1.0,16.45,1 BHK,2550.3875968992247
Not Ready To Move,Kanakpura Road,700.0,2.0,2.0,36.0,2 BHK,5142.857142857143
Ready To Move,Rajaji Nagar,2500.0,4.0,0.0,650.0,5 BHK,26000.0
Ready To Move,Raja Rajeshwari Nagar,1000.0,2.0,0.0,50.0,2 BHK,5000.0
Ready To Move,Begur Road,1160.0,2.0,2.0,42.0,2 BHK,3620.689655172414
Ready To Move,OMBR Layout,600.0,3.0,0.0,140.0,5 BHK,23333.333333333332
Ready To Move,Gopalkrishna Nagar,1570.0,2.0,2.0,95.0,3 BHK,6050.955414012738
Ready To Move,Sarjapur  Road,1290.0,2.0,2.0,88.0,2 BHK,6821.705426356589
Ready To Move,Kudlu Gate,1200.0,2.0,1.0,44.4,2 BHK,3700.0
Not Ready To Move,Langford Gardens,2777.29,5.0,2.0,649.0,3 BHK,23368.10343896388
Ready To Move,Shanti Nagar,2250.0,3.0,0.0,180.0,3 BHK,8000.0
Ready To Move,Defence Colony,1270.0,2.0,1.0,172.0,2 BHK,13543.307086614173
Ready To Move,Akshayanagara East,1145.0,2.0,2.0,44.0,2 BHK,3842.7947598253277
Ready To Move,Chikkabanavar,1320.0,2.0,2.0,46.0,3 BHK,3484.848484848485
Not Ready To Move,Electronic City Phase II,1065.0,2.0,1.0,30.75,2 BHK,2887.323943661972
Not Ready To Move,Whitefield,1650.0,3.0,2.0,48.0,3 BHK,2909.090909090909
Not Ready To Move,Sarjapur  Road,1371.0,2.0,1.0,86.0,2 BHK,6272.793581327498
Ready To Move,Doddanakunte,2700.0,5.0,2.0,150.0,5 BHK,5555.555555555556
Ready To Move,Electronic City,1575.0,3.0,1.0,94.5,3 BHK,6000.0
Not Ready To Move,Yelahanka,1362.0,2.0,2.0,66.0,2 BHK,4845.814977973569
Not Ready To Move,Bettahalsoor,3210.0,5.0,2.0,353.0,5 BHK,10996.884735202491
Ready To Move,Haralur Road,1255.0,3.0,1.0,90.0,3 BHK,7171.314741035857
Ready To Move,Whitefield,925.0,2.0,1.0,35.0,2 BHK,3783.7837837837837
Not Ready To Move,Electronics City Phase 1,1088.0,2.0,1.0,30.46,2 BHK,2799.6323529411766
Ready To Move,Yelahanka,1234.0,2.0,2.0,80.0,2 BHK,6482.982171799027
Ready To Move,Sarjapur  Road,2140.0,3.0,2.0,139.0,3 BHK,6495.327102803738
Ready To Move,Thubarahalli,1584.0,3.0,2.0,101.0,3 BHK,6376.262626262626
Ready To Move,Whitefield,1175.0,2.0,2.0,50.0,2 BHK,4255.31914893617
Ready To Move,Sarjapura - Attibele Road,1555.0,3.0,3.0,52.0,3 BHK,3344.051446945338
Not Ready To Move,Chandapura,645.0,1.0,1.0,16.45,1 BHK,2550.3875968992247
Ready To Move,Dodda Nekkundi,1585.0,2.0,2.0,79.0,3 BHK,4984.22712933754
